test-670	False	False
test-671	True	False
test-672	True	False
test-673	False	True
test-674	False	True
test-675	False	False
test-676	False	False
test-677	False	False
test-678	False	False
test-679	True	False
test-680	True	True
test-681	False	True
test-682	False	False
test-683	True	False
test-684	False	False
test-685	False	False
test-686	True	True
test-687	False	True
test-688	True	False
test-689	False	False
test-690	True	False
test-691	False	False
test-692	True	True
test-693	False	False
test-694	True	False
test-695	False	False
test-696	False	False
test-697	True	False
test-698	True	False
test-699	True	False
test-700	True	False
test-701	True	False
test-702	False	True
test-703	True	False
test-704	False	False
test-705	False	False
test-706	False	False
test-707	True	False
test-708	True	False
test-709	False	True
test-710	False	True
test-711	True	True
test-712	True	False
test-713	True	False
test-714	False	True
test-715	True	False
test-716	True	True
test-717	False	True
test-718	True	False
test-719	True	True
test-720	False	False
test-721	False	False
test-722	False	True
test-723	True	True
test-724	False	False
test-725	True	True
test-726	False	False
test-727	False	False
test-728	False	False
test-729	False	False
test-730	False	False
test-731	True	True
test-732	True	True
test-733	False	True
test-734	False	False
test-735	True	False
test-736	True	True
test-737	True	True
test-738	False	False
test-739	False	False
test-740	False	False
test-741	False	False
test-742	True	False
test-743	False	False
test-744	True	False
test-745	False	True
test-746	True	False
test-747	False	False
test-748	False	True
test-749	False	False
test-750	False	False
test-751	True	False
test-752	False	False
test-753	False	False
test-754	False	True
test-755	False	True
test-756	False	False
test-757	True	False
test-758	True	True
test-759	False	True
test-760	False	True
test-761	False	True
test-762	True	False
test-763	True	True
test-764	False	False
test-765	True	False
test-766	True	True
test-767	False	True
test-768	True	False
test-769	True	False
test-770	True	False
test-771	True	True
test-772	False	True
test-773	True	False
test-774	True	True
test-775	False	False
test-776	False	True
test-777	True	True
test-778	True	True
test-779	True	False
test-780	False	False
test-781	True	True
test-782	True	True
test-783	True	True
test-784	False	False
test-785	False	False
test-786	True	True
test-787	True	False
test-788	False	False
test-789	False	False
test-790	False	False
test-791	False	False
test-792	False	True
test-793	False	False
test-794	False	True
test-795	False	False
test-796	True	False
test-797	False	False
test-798	True	False
test-799	False	False
test-800	False	False
test-801	False	False
test-802	False	False
test-803	True	True
test-804	False	True
test-805	True	False
test-806	False	True
test-807	True	True
test-808	False	False
test-809	False	False
test-810	True	True
test-811	True	True
test-812	False	True
test-813	True	True
test-814	False	True
test-815	False	False
test-816	False	True
test-817	True	False
test-818	False	False
test-819	False	True
test-820	True	False
test-821	False	False
test-822	True	False
test-823	False	True
test-824	False	False
test-825	True	True
test-826	True	False
test-827	False	False
test-828	False	False
test-829	True	True
test-830	False	False
test-831	True	True
test-832	True	False
test-833	False	True
test-834	True	False
test-835	True	False
test-836	True	False
test-837	False	False
test-838	False	True
test-839	False	True
test-840	True	False
test-841	False	True
test-842	True	True
test-843	False	False
test-844	False	False
test-845	True	False
test-846	False	True
test-847	False	True
test-848	False	False
test-849	True	True
test-850	True	False
test-851	False	True
test-852	False	False
test-853	False	True
test-854	True	False
test-855	False	False
test-856	True	False
test-857	False	False
test-858	False	True
test-859	True	False
test-860	False	False
test-861	False	False
test-862	True	False
test-863	False	False
test-864	True	False
test-865	False	False
test-866	False	True
test-867	False	False
test-868	False	True
test-869	True	False
test-870	True	True
test-871	True	False
test-872	False	False
test-873	False	False
test-874	False	False
test-875	False	True
test-876	False	True
test-877	False	True
test-878	True	False
test-879	False	True
test-880	False	True
test-881	False	False
test-882	False	False
test-883	False	True
test-884	False	True
test-885	False	False
test-886	False	False
test-887	True	True
test-888	False	True
test-889	True	True
test-890	False	False
test-891	True	False
test-892	True	True
test-893	False	True
test-894	False	False
test-895	False	False
test-896	True	True
test-897	True	False
test-898	True	True
test-899	False	True
test-900	True	False
test-901	False	True
test-902	False	False
test-903	True	True
test-904	False	False
test-905	True	False
test-906	True	False
test-907	False	True
test-908	False	False
test-909	False	False
test-910	False	True
test-911	False	True
test-912	True	True
test-913	False	True
test-914	False	False
test-915	True	False
test-916	True	True
test-917	False	True
test-918	False	True
test-919	False	True
test-920	False	True
test-921	False	True
test-922	False	False
test-923	False	True
test-924	False	False
test-925	True	False
test-926	True	True
test-927	False	True
test-928	False	False
test-929	False	False
test-930	True	True
test-931	True	True
test-932	False	False
test-933	False	True
test-934	False	False
test-935	True	False
test-936	False	False
test-937	True	False
test-938	False	False
test-939	False	False
test-940	True	False
test-941	False	False
test-942	False	False
test-943	False	True
test-944	True	False
test-945	False	True
test-946	False	True
test-947	True	False
test-948	False	True
test-949	False	True
test-950	True	False
test-951	True	False
test-952	True	True
test-953	False	True
test-954	False	True
test-955	False	False
test-956	False	True
test-957	True	False
test-958	False	False
test-959	False	False
test-960	False	False
test-961	False	False
test-962	False	False
test-963	True	False
test-964	True	False
test-965	False	True
test-966	True	False
test-967	False	False
test-968	True	False
test-969	False	False
test-970	True	False
test-971	False	True
test-972	True	False
test-973	True	True
test-974	True	False
test-975	False	False
test-976	True	False
test-977	True	False
test-978	False	True
test-979	False	True
test-980	False	True
test-981	False	False
test-982	True	False
test-983	False	False
test-984	False	False
test-985	True	False
test-986	False	False
test-987	False	False
test-988	False	True
test-989	True	True
test-990	True	True
test-991	False	False
test-992	True	True
test-993	False	True
test-994	True	True
test-995	True	False
test-996	False	False
test-997	False	False
test-998	True	False
test-999	True	False
test-1000	False	False
test-1001	False	False
test-1002	True	True
test-1003	True	False
test-1004	False	False
test-1005	False	False
test-1006	True	True
test-1007	True	False
test-1008	False	False
test-1009	False	False
test-1010	False	False
test-1011	False	False
test-1012	True	False
test-1013	False	False
test-1014	False	False
test-1015	True	True
test-1016	False	False
test-1017	False	False
test-1018	False	False
test-1019	True	True
test-1020	True	True
test-1021	False	False
test-1022	False	True
test-1023	True	False
test-1024	False	False
test-1025	False	True
test-1026	False	False
test-1027	False	False
test-1028	True	False
test-1029	True	True
test-1030	True	False
test-1031	True	False
test-1032	True	False
test-1033	True	False
test-1034	True	False
test-1035	False	False
test-1036	False	False
test-1037	False	False
test-1038	True	False
test-1039	False	False
test-1040	False	False
test-1041	True	False
test-1042	False	False
test-1043	False	False
test-1044	True	False
test-1045	False	False
test-1046	False	False
test-1047	False	False
test-1048	False	True
test-1049	False	False
test-1050	False	False
test-1051	True	False
test-1052	True	False
test-1053	True	True
test-1054	True	False
test-1055	False	True
test-1056	False	False
test-1057	False	False
test-1058	True	False
test-1059	False	False
test-1060	True	False
test-1061	True	True
test-1062	True	True
test-1063	False	True
test-1064	True	True
test-1065	True	False
test-1066	True	True
test-1067	False	False
test-1068	False	False
test-1069	True	True
test-1070	True	True
test-1071	False	True
test-1072	False	False
test-1073	False	False
test-1074	False	True
test-1075	True	False
test-1076	False	False
test-1077	False	True
test-1078	True	True
test-1079	True	True
test-1080	False	False
test-1081	True	True
test-1082	True	True
test-1083	True	True
test-1084	True	True
test-1085	True	False
test-1086	False	False
test-1087	False	False
test-1088	True	True
test-1089	False	False
test-1090	True	False
test-1091	True	False
test-1092	False	False
test-1093	False	True
test-1094	False	True
test-1095	True	True
test-1096	False	True
test-1097	True	False
test-1098	False	True
test-1099	False	True
test-1100	False	False
test-1101	False	False
test-1102	False	False
test-1103	False	True
test-1104	False	False
test-1105	False	False
test-1106	False	True
test-1107	True	False
test-1108	False	True
test-1109	False	False
test-1110	False	False
test-1111	False	False
test-1112	True	False
test-1113	True	False
test-1114	False	False
test-1115	True	False
test-1116	False	False
test-1117	True	False
test-1118	False	False
test-1119	False	True
test-1120	False	False
test-1121	False	False
test-1122	False	True
test-1123	True	True
test-1124	False	False
test-1125	True	False
test-1126	False	True
test-1127	False	True
test-1128	True	True
test-1129	False	False
test-1130	True	False
test-1131	True	False
test-1132	True	True
test-1133	False	True
test-1134	False	False
test-1135	False	True
test-1136	False	False
test-1137	False	False
test-1138	False	True
test-1139	True	False
test-1140	False	True
test-1141	False	False
test-1142	False	False
test-1143	False	True
test-1144	False	False
test-1145	True	False
test-1146	True	False
test-1147	False	True
test-1148	True	False
test-1149	False	True
test-1150	False	True
test-1151	False	False
test-1152	True	True
test-1153	False	False
test-1154	True	True
test-1155	False	True
test-1156	True	True
test-1157	False	True
test-1158	False	True
test-1159	False	False
test-1160	False	True
test-1161	False	False
test-1162	False	False
test-1163	False	True
test-1164	False	True
test-1165	True	False
test-1166	False	False
test-1167	False	True
test-1168	True	False
test-1169	True	True
test-1170	False	False
test-1171	False	True
test-1172	False	True
test-1173	False	False
test-1174	False	False
test-1175	True	True
test-1176	False	True
test-1177	True	False
test-1178	True	False
test-1179	True	False
test-1180	False	True
test-1181	True	False
test-1182	True	False
test-1183	False	False
test-1184	True	False
test-1185	False	True
test-1186	False	False
test-1187	False	False
test-1188	True	False
test-1189	False	True
test-1190	False	False
test-1191	True	False
test-1192	False	True
test-1193	False	False
test-1194	False	False
test-1195	False	True
test-1196	True	True
test-1197	True	True
test-1198	True	False
test-1199	False	True
test-1200	True	False
test-1201	True	True
test-1202	False	False
test-1203	False	False
test-1204	False	False
test-1205	False	False
test-1206	False	False
test-1207	False	True
test-1208	True	False
test-1209	True	True
test-1210	False	False
test-1211	False	False
test-1212	True	False
test-1213	False	False
test-1214	True	True
test-1215	False	False
test-1216	False	True
test-1217	True	False
test-1218	False	False
test-1219	False	False
test-1220	False	True
test-1221	False	False
test-1222	False	False
test-1223	True	True
test-1224	False	False
test-1225	False	True
test-1226	False	False
test-1227	True	True
test-1228	False	True
test-1229	True	False
test-1230	False	False
test-1231	False	True
test-1232	False	True
test-1233	False	False
test-1234	False	False
test-1235	True	True
test-1236	True	True
test-1237	False	True
test-1238	False	False
test-1239	False	False
test-1240	True	False
test-1241	False	True
test-1242	False	True
test-1243	False	True
test-1244	False	False
test-1245	False	False
test-1246	True	False
test-1247	True	False
test-1248	False	True
test-1249	False	True
test-1250	False	False
test-1251	False	True
test-1252	True	True
test-1253	False	False
test-1254	True	True
test-1255	False	True
test-1256	True	False
test-1257	False	False
test-1258	True	False
test-1259	True	False
test-1260	False	True
test-1261	True	True
test-1262	False	False
test-1263	False	True
test-1264	True	False
test-1265	True	False
test-1266	True	False
test-1267	True	True
test-1268	False	False
test-1269	True	False
test-1270	False	True
test-1271	False	False
test-1272	False	False
test-1273	True	False
test-1274	False	True
test-1275	False	True
test-1276	True	True
test-1277	False	True
test-1278	False	False
test-1279	False	False
test-1280	False	False
test-1281	True	False
test-1282	False	False
test-1283	False	False
test-1284	False	True
test-1285	False	False
test-1286	True	False
test-1287	False	True
test-1288	False	True
test-1289	False	True
test-1290	True	False
test-1291	False	True
test-1292	False	True
test-1293	True	False
test-1294	True	False
test-1295	False	False
test-1296	False	True
test-1297	False	False
test-1298	True	False
test-1299	True	False
test-1300	True	False
test-1301	False	True
test-1302	True	False
test-1303	True	True
test-1304	True	True
test-1305	True	True
test-1306	False	False
test-1307	True	False
test-1308	False	False
test-1309	False	True
test-1310	False	True
test-1311	False	False
test-1312	False	True
test-1313	False	False
test-1314	False	True
test-1315	True	False
test-1316	False	False
test-1317	False	False
test-1318	True	False
test-1319	False	False
test-1320	False	False
test-1321	False	False
test-1322	True	True
test-1323	True	True
test-1324	False	True
test-1325	False	False
test-1326	False	True
test-1327	False	True
test-1328	True	True
test-1329	True	False
test-1330	True	True
test-1331	False	False
test-1332	False	False
test-1333	False	False
test-1334	False	False
test-1335	False	True
test-1336	False	False
test-1337	True	True
test-1338	False	True
test-1339	True	True
test-1340	False	False
test-1341	False	False
test-1342	False	False
test-1343	True	False
test-1344	False	True
test-1345	False	False
test-1346	False	True
test-1347	False	True
test-1348	False	False
test-1349	True	False
test-1350	True	False
test-1351	False	True
test-1352	False	True
test-1353	False	False
test-1354	False	False
test-1355	False	False
test-1356	False	False
test-1357	False	False
test-1358	True	False
test-1359	False	False
test-1360	True	True
test-1361	True	True
test-1362	False	True
test-1363	True	False
test-1364	False	False
test-1365	True	False
test-1366	True	True
test-1367	False	False
test-1368	False	True
test-1369	False	False
test-1370	False	False
test-1371	False	False
test-1372	True	False
test-1373	True	True
test-1374	False	False
test-1375	False	False
test-1376	True	False
test-1377	True	True
test-1378	False	False
test-1379	False	False
test-1380	True	False
test-1381	True	False
test-1382	False	True
test-1383	False	False
test-1384	False	False
test-1385	True	True
test-1386	False	False
test-1387	False	False
test-1388	True	True
test-1389	True	False
test-1390	False	False
test-1391	False	False
test-1392	False	True
test-1393	True	True
test-1394	True	False
test-1395	False	False
test-1396	False	False
test-1397	False	False
test-1398	False	False
test-1399	False	False
test-1400	False	True
test-1401	False	False
test-1402	False	False
test-1403	True	False
test-1404	True	True
test-1405	True	False
test-1406	False	True
test-1407	False	True
test-1408	True	True
test-1409	False	False
test-1410	False	False
test-1411	False	False
test-1412	True	True
test-1413	False	True
test-1414	False	True
test-1415	True	False
test-1416	True	False
test-1417	False	False
test-1418	False	False
test-1419	False	False
test-1420	False	True
test-1421	False	False
test-1422	False	True
test-1423	False	True
test-1424	False	False
test-1425	False	True
test-1426	False	False
test-1427	True	True
test-1428	False	True
test-1429	True	True
test-1430	False	False
test-1431	False	False
test-1432	False	False
test-1433	False	False
test-1434	True	False
test-1435	True	False
test-1436	False	False
test-1437	True	False
test-1438	False	True
test-1439	False	True
test-1440	False	False
test-1441	True	False
test-1442	True	True
test-1443	False	False
test-1444	False	True
test-1445	False	False
test-1446	True	True
test-1447	True	False
test-1448	False	False
test-1449	False	False
test-1450	True	False
test-1451	False	False
test-1452	True	True
test-1453	False	True
test-1454	False	False
test-1455	True	False
test-1456	False	False
test-1457	False	False
test-1458	False	True
test-1459	False	False
test-1460	True	True
test-1461	False	False
test-1462	False	False
test-1463	True	True
test-1464	False	True
test-1465	True	True
test-1466	False	False
test-1467	False	False
test-1468	True	True
test-1469	False	False
test-1470	False	True
test-1471	False	False
test-1472	True	True
test-1473	False	False
test-1474	False	False
test-1475	False	False
test-1476	False	False
test-1477	True	True
test-1478	True	False
test-1479	False	False
test-1480	True	True
test-1481	False	False
test-1482	False	True
test-1483	False	False
test-1484	True	False
test-1485	False	True
test-1486	True	True
test-1487	False	False
test-1488	False	True
test-1489	True	False
test-1490	False	True
test-1491	True	True
test-1492	False	True
test-1493	False	False
test-1494	True	False
test-1495	False	True
test-1496	False	True
test-1497	False	False
test-1498	False	False
test-1499	True	False
test-1500	False	True
test-1501	False	False
test-1502	False	False
test-1503	False	True
test-1504	True	True
test-1505	False	False
test-1506	False	True
test-1507	False	False
test-1508	False	False
test-1509	False	False
test-1510	False	False
test-1511	True	True
test-1512	False	True
test-1513	True	False
test-1514	True	True
test-1515	False	True
test-1516	False	False
test-1517	True	False
test-1518	False	False
test-1519	False	False
test-1520	True	False
test-1521	False	False
test-1522	False	False
test-1523	False	False
test-1524	True	False
test-1525	False	False
test-1526	False	True
test-1527	False	True
test-1528	False	False
test-1529	True	False
test-1530	False	False
test-1531	False	False
test-1532	False	False
test-1533	True	False
test-1534	False	False
test-1535	False	False
test-1536	False	False
test-1537	True	False
test-1538	True	False
test-1539	True	False
test-1540	True	True
test-1541	True	False
test-1542	True	False
test-1543	True	False
test-1544	False	False
test-1545	True	True
test-1546	True	False
test-1547	False	False
test-1548	False	False
test-1549	False	False
test-1550	False	False
test-1551	False	False
test-1552	True	True
test-1553	False	False
test-1554	False	True
test-1555	True	True
test-1556	False	False
test-1557	False	False
test-1558	True	True
test-1559	True	True
test-1560	True	False
test-1561	False	True
test-1562	False	True
test-1563	False	True
test-1564	False	True
test-1565	False	False
test-1566	True	False
test-1567	False	True
test-1568	False	False
test-1569	False	False
test-1570	False	False
test-1571	True	False
test-1572	True	False
test-1573	True	True
test-1574	False	False
test-1575	True	False
test-1576	False	False
test-1577	False	False
test-1578	True	False
test-1579	False	True
test-1580	False	True
test-1581	False	True
test-1582	False	True
test-1583	False	False
test-1584	False	False
test-1585	True	False
test-1586	True	True
test-1587	True	False
test-1588	True	False
test-1589	False	True
test-1590	False	True
test-1591	False	False
test-1592	True	False
test-1593	False	True
test-1594	True	True
test-1595	False	True
test-1596	True	False
test-1597	False	False
test-1598	False	False
test-1599	True	False
test-1600	False	True
test-1601	False	False
test-1602	True	False
test-1603	False	True
test-1604	True	False
test-1605	False	True
test-1606	False	False
test-1607	False	False
test-1608	False	True
test-1609	False	True
test-1610	False	False
test-1611	False	True
test-1612	False	False
test-1613	False	False
test-1614	False	False
test-1615	True	False
test-1616	False	False
test-1617	True	True
test-1618	True	True
test-1619	False	False
test-1620	False	False
test-1621	True	False
test-1622	True	False
test-1623	False	True
test-1624	True	False
test-1625	True	True
test-1626	True	False
test-1627	True	False
test-1628	True	False
test-1629	True	True
test-1630	False	False
test-1631	False	False
test-1632	True	True
test-1633	True	True
test-1634	True	True
test-1635	False	False
test-1636	False	False
test-1637	False	False
test-1638	False	True
test-1639	False	True
test-1640	False	False
test-1641	False	False
test-1642	True	False
test-1643	False	False
test-1644	True	False
test-1645	False	True
test-1646	False	True
test-1647	False	False
test-1648	False	False
test-1649	True	True
test-1650	False	False
test-1651	False	True
test-1652	True	False
test-1653	False	True
test-1654	False	False
test-1655	False	False
test-1656	False	True
test-1657	False	False
test-1658	False	False
test-1659	True	False
test-1660	False	False
test-1661	False	False
test-1662	True	False
test-1663	True	False
test-1664	False	True
test-1665	True	False
test-1666	False	True
